True\Pred	Amur_Falcon	Asian_Brown_Flycatcher	Asian_House_Martin	Asian_Koel	Azure-winged_Magpie	Bar-tailed_Godwit	Barn_Swallow	Besra	Black-browed_Reed_Warbler	Black-capped_Kingfisher	Black-collared_Starling	Black-crowned_Night_Heron	Black-headed_Bunting	Black-naped_Tern	Black-tailed_Gull	Black-winged_Cuckooshrike	Black-winged_Kite	Black-winged_Stilt	Black_Kite	Blue-tailed_Bee-eater	Blue_Rock_Thrush	Broad-billed_Sandpiper	Brown-cheeked_Rail	Brown-flanked_Bush_Warbler	Brown_Shrike	Buff-bellied_Pipit	Caspian_Tern	Chestnut-eared_Bunting	Chestnut_Bulbul	Chinese_Barbet	Chinese_Francolin	Chinese_Grey_Shrike	Chinese_Penduline_Tit	Chinese_Pond_Heron	Collared_Owlet	Common_Cuckoo	Common_Greenshank	Common_Kestrel	Common_Kingfisher	Common_Redshank	Common_Sandpiper	Common_Snipe	Common_Tailorbird	Crested_Honey_Buzzard	Crested_Myna	Curlew_Sandpiper	Dusky_Warbler	Eastern_Imperial_Eagle	Eastern_Spot-billed_Duck	Eastern_Yellow_Wagtail	Eurasian_Bittern	Eurasian_Hobby	Eurasian_Hoopoe	Eurasian_Magpie	Eurasian_Teal	Eurasian_Tree_Sparrow	Eurasian_Wigeon	Eurasian_Wryneck	Falcated_Duck	Far_Eastern_Curlew	Fork-tailed_Drongo-_Cuckoo	Fork-tailed_Sunbird	Gadwall	Garganey	Glossy_Ibis	Golden-headed_Cisticola	Great_Crested_Grebe	Great_Egret	Greater_Coucal	Greater_Crested_Tern	Greater_Necklaced_Laughingthrush	Greater_Painted-snipe	Greater_Sand_Plover	Green-billed_Malkoha	Green_Sandpiper	Grey-backed_Thrush	Grey-capped_Greenfinch	Grey-chinned_Minivet	Grey-headed_Lapwing	Grey-tailed_Tattler	Grey_Heron	Grey_Nightjar	Grey_Plover	Grey_Wagtail	Gull-billed_Tern	Hen_Harrier	Himalayan_Swiftlet	House_Sparrow	House_Swift	Indian_Cuckoo	Japanese_Quail	Japanese_Sparrowhawk	Kentish_Plover	Large-billed_Crow	Large_Hawk-_Cuckoo	Lesser_Coucal	Lesser_Sand_Plover	Lesser_Whistling_Duck	Light-vented_Bulbul	Little_Bunting	Little_Curlew	Little_Egret	Little_Ringed_Plover	Long-billed_Dowitcher	Long-toed_Stint	Mallard	Marsh_Sandpiper	Masked_Laughingthrush	Mountain_Bulbul	Mountain_Scops_Owl	Northern_Pintail	Northern_Shoveler	Oriental_Dollarbird	Oriental_Pratincole	Oriental_Scops_Owl	Oriental_Turtle_Dove	Pacific_Golden_Plover	Pacific_Reef_Heron	Pacific_Swift	Pale_Thrush	Pallas's_Leaf_Warbler	Pheasant-tailed_Jacana	Pied_Avocet	Pied_Kingfisher	Pin-tailed_Snipe	Plain_Prinia	Plaintive_Cuckoo	Plumbeous_Water_Redstart	Purple_Heron	Red-billed_Blue_Magpie	Red-flanked_Bluetail	Red-necked_Phalarope	Red-rumped_Swallow	Red-throated_Pipit	Red-whiskered_Bulbul	Red_Collared_Dove	Red_Knot	Richard's_Pipit	River_Lapwing	Rufous-capped_Babbler	Sand_Martin	Sanderling	Scaly-breasted_Munia	Scarlet-backed_Flowerpecker	Scarlet_Minivet	Sharp-tailed_Sandpiper	Siberian_Rubythroat	Slaty-breasted_Rail	Slaty-legged_Crake	Sooty-headed_Bulbul	Spotted_Dove	Spotted_Redshank	Stejneger's_Stonechat	Streak-breasted_Scimitar_Babbler	Striated_Heron	Swinhoe's_Snipe	Taiwan_Hwamei	Temminck's_Stint	Tristram's_Bunting	Verditer_Flycatcher	Von_Schrenck's_Bittern	Warbling_White-eye	Water_Pipit	Western_Osprey	Whimbrel	Whiskered_Tern	White's_Thrush	White-breasted_Waterhen	White-cheeked_Starling	White-rumped_Munia	White-tailed_Robin	White-throated_Kingfisher	White-winged_Tern	White_Wagtail	Wood_Sandpiper	Yellow-bellied_Prinia	Yellow-browed_Warbler	Yellow_Bittern	Zitting_Cisticola	True_Total	Recall
Grey-tailed_Tattler	0.002174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002174	0.000000	0.000000	0.000000	0.000000	0.006522	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002174	0.000000	0.000000	0.000000	0.000000	0.006522	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004348	0.000000	0.000000	0.000000	0.000000	0.002174	0.004348	0.000000	0.000000	0.000000	0.000000	0.002174	0.015217	0.000000	0.000000	0.000000	0.000000	0.813043	0.000000	0.000000	0.006522	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002174	0.000000	0.000000	0.000000	0.000000	0.000000	0.004348	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002174	0.000000	0.000000	0.000000	0.000000	0.045652	0.000000	0.002174	0.000000	0.000000	0.000000	0.000000	0.002174	0.008696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004348	0.002174	0.010870	0.000000	0.000000	0.000000	0.004348	0.000000	0.000000	0.000000	0.000000	0.002174	0.000000	0.000000	0.006522	0.000000	0.000000	0.008696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006522	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002174	0.000000	0.000000	0.000000	0.000000	460	0.813043
Grey_Heron	0.002203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013216	0.002203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015419	0.000000	0.000000	0.000000	0.002203	0.000000	0.000000	0.000000	0.002203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006608	0.000000	0.000000	0.000000	0.006608	0.011013	0.006608	0.000000	0.011013	0.000000	0.002203	0.000000	0.000000	0.000000	0.004405	0.002203	0.015419	0.000000	0.004405	0.011013	0.002203	0.000000	0.002203	0.000000	0.002203	0.002203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.766520	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017621	0.000000	0.000000	0.000000	0.011013	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.055066	0.000000	0.002203	0.000000	0.000000	0.002203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006608	0.000000	454	0.766520
Grey_Nightjar	0.001996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001996	0.000000	0.000000	0.000000	0.000000	0.000000	0.003992	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001996	0.000000	0.000000	0.000000	0.000000	0.000000	0.011976	0.000000	0.000000	0.000000	0.000000	0.000000	0.916168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039920	0.000000	0.000000	0.000000	0.000000	0.007984	0.001996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003992	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	501	0.916168
Grey_Plover	0.001988	0.000000	0.000000	0.000000	0.000000	0.009940	0.000000	0.001988	0.001988	0.000000	0.000000	0.001988	0.000000	0.000000	0.000000	0.000000	0.000000	0.001988	0.011928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001988	0.001988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001988	0.000000	0.000000	0.031809	0.000000	0.003976	0.000000	0.003976	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005964	0.000000	0.000000	0.003976	0.005964	0.001988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001988	0.007952	0.000000	0.000000	0.000000	0.000000	0.000000	0.003976	0.000000	0.001988	0.001988	0.001988	0.000000	0.000000	0.000000	0.000000	0.000000	0.001988	0.007952	0.000000	0.797217	0.000000	0.000000	0.000000	0.000000	0.001988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001988	0.003976	0.000000	0.001988	0.000000	0.000000	0.000000	0.000000	0.001988	0.000000	0.000000	0.000000	0.000000	0.003976	0.000000	0.000000	0.000000	0.000000	0.005964	0.001988	0.003976	0.000000	0.000000	0.000000	0.001988	0.000000	0.000000	0.000000	0.005964	0.001988	0.005964	0.001988	0.000000	0.000000	0.001988	0.001988	0.001988	0.001988	0.007952	0.001988	0.000000	0.000000	0.000000	0.001988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003976	0.001988	0.000000	0.000000	0.000000	0.000000	0.000000	0.001988	0.003976	0.000000	0.000000	0.000000	0.000000	503	0.797217
Grey_Wagtail	0.000000	0.012438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004975	0.000000	0.000000	0.000000	0.002488	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002488	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002488	0.000000	0.000000	0.000000	0.019900	0.000000	0.000000	0.000000	0.000000	0.000000	0.004975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002488	0.002488	0.000000	0.000000	0.000000	0.000000	0.850746	0.000000	0.000000	0.000000	0.004975	0.004975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002488	0.000000	0.000000	0.002488	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002488	0.000000	0.002488	0.000000	0.000000	0.000000	0.000000	0.002488	0.000000	0.002488	0.002488	0.000000	0.000000	0.000000	0.000000	0.009950	0.000000	0.000000	0.000000	0.002488	0.000000	0.000000	0.000000	0.000000	0.000000	0.002488	0.002488	0.000000	0.000000	0.002488	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032338	0.000000	0.000000	0.000000	0.000000	0.000000	402	0.850746
Gull-billed_Tern	0.004228	0.000000	0.000000	0.000000	0.000000	0.008457	0.002114	0.000000	0.004228	0.000000	0.000000	0.002114	0.000000	0.002114	0.000000	0.000000	0.000000	0.019027	0.002114	0.000000	0.000000	0.002114	0.000000	0.000000	0.000000	0.000000	0.012685	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004228	0.002114	0.000000	0.000000	0.000000	0.004228	0.000000	0.000000	0.002114	0.000000	0.002114	0.002114	0.000000	0.002114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002114	0.000000	0.000000	0.000000	0.000000	0.004228	0.002114	0.008457	0.002114	0.000000	0.004228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002114	0.000000	0.000000	0.000000	0.000000	0.769556	0.002114	0.000000	0.004228	0.002114	0.000000	0.000000	0.000000	0.000000	0.000000	0.002114	0.002114	0.002114	0.002114	0.000000	0.000000	0.000000	0.002114	0.000000	0.006342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008457	0.000000	0.000000	0.000000	0.000000	0.002114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002114	0.000000	0.000000	0.002114	0.000000	0.000000	0.000000	0.004228	0.004228	0.000000	0.000000	0.002114	0.002114	0.004228	0.000000	0.008457	0.006342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002114	0.000000	0.000000	0.000000	0.000000	0.008457	0.000000	0.004228	0.000000	0.002114	0.016913	0.000000	0.000000	0.000000	0.010571	0.000000	0.004228	0.000000	0.000000	0.000000	0.004228	473	0.769556
Hen_Harrier	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017778	0.002222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002222	0.000000	0.000000	0.002222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002222	0.002222	0.037778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017778	0.000000	0.000000	0.000000	0.002222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.804444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006667	0.000000	0.000000	0.002222	0.000000	0.000000	0.000000	0.002222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004444	0.028889	0.000000	0.000000	0.000000	0.002222	0.000000	0.028889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002222	0.000000	0.002222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	450	0.804444
Himalayan_Swiftlet	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.266667	0.022222	0.688889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	45	0.266667
House_Sparrow	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010730	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002146	0.000000	0.000000	0.000000	0.000000	0.000000	0.010730	0.000000	0.000000	0.000000	0.002146	0.000000	0.000000	0.002146	0.002146	0.154506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002146	0.000000	0.678112	0.000000	0.000000	0.002146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004292	0.008584	0.000000	0.000000	0.000000	0.004292	0.000000	0.002146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002146	0.000000	0.002146	0.008584	0.002146	0.000000	0.000000	0.002146	0.000000	0.000000	0.000000	0.000000	0.002146	0.002146	0.000000	0.004292	0.000000	0.002146	0.002146	0.004292	0.000000	0.021459	0.000000	0.000000	0.000000	0.000000	0.021459	0.000000	0.002146	0.000000	0.002146	0.000000	0.000000	0.000000	0.000000	0.000000	0.002146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006438	0.002146	0.000000	0.000000	0.000000	0.000000	0.006438	0.000000	0.000000	0.000000	0.000000	0.000000	0.006438	0.000000	0.000000	0.000000	0.000000	0.000000	466	0.678112
House_Swift	0.000000	0.000000	0.000000	0.000000	0.000000	0.002890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002890	0.000000	0.000000	0.002890	0.000000	0.000000	0.000000	0.000000	0.000000	0.002890	0.000000	0.000000	0.028902	0.000000	0.000000	0.000000	0.000000	0.002890	0.000000	0.000000	0.000000	0.000000	0.008671	0.000000	0.000000	0.002890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.881503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023121	0.000000	0.000000	0.000000	0.000000	0.005780	0.000000	0.000000	0.000000	0.005780	0.002890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002890	0.000000	0.002890	0.000000	0.008671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	346	0.881503
Indian_Cuckoo	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.964384	0.000000	0.000000	0.000000	0.000000	0.000000	0.002740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005479	0.000000	0.000000	0.002740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002740	0.008219	0.000000	0.008219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	365	0.964384
Japanese_Quail	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.068966	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009195	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002299	0.009195	0.000000	0.000000	0.022989	0.000000	0.009195	0.002299	0.002299	0.000000	0.000000	0.000000	0.034483	0.000000	0.002299	0.000000	0.006897	0.000000	0.000000	0.000000	0.000000	0.000000	0.004598	0.000000	0.000000	0.000000	0.002299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034483	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.045977	0.000000	0.000000	0.710345	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009195	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011494	0.002299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004598	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	435	0.710345
Japanese_Sparrowhawk	0.005747	0.000000	0.000000	0.000000	0.014943	0.002299	0.000000	0.073563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002299	0.000000	0.000000	0.000000	0.001149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050575	0.000000	0.000000	0.000000	0.001149	0.001149	0.000000	0.000000	0.000000	0.001149	0.000000	0.000000	0.000000	0.001149	0.125287	0.000000	0.000000	0.026437	0.000000	0.001149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004598	0.000000	0.000000	0.000000	0.002299	0.000000	0.000000	0.000000	0.000000	0.001149	0.001149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001149	0.634483	0.000000	0.000000	0.000000	0.000000	0.001149	0.000000	0.001149	0.000000	0.000000	0.000000	0.020690	0.000000	0.000000	0.001149	0.000000	0.000000	0.000000	0.000000	0.001149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005747	0.000000	0.000000	0.000000	0.000000	0.003448	0.000000	0.000000	0.002299	0.000000	0.000000	0.000000	0.001149	0.000000	0.001149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001149	0.000000	0.000000	0.000000	0.000000	0.000000	0.002299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001149	0.000000	0.000000	0.000000	870	0.634483
